pred_id,sub_name,obj_name,predicate,label,sentence
107781547,Vascular Endothelial Cells,T-Lymphocyte,INTERACTS_WITH,0,The author's laboratory studies interactions between human 【T lymphocytes】 and 【vascular endothelial cells】 (EC).
191500019,B-Lymphocytes,Antibody-Secreting Cells,INTERACTS_WITH,1,【B cells】 are primarily known for their capacity to differentiate into 【antibody-secreting cells】 (ASCs).
73056697,"Macrophages, Alveolar",macrophage,INTERACTS_WITH,0,"Overall, the present study has revealed that a large and diverse group of miRNAs are expressed in swine 【alveolar macrophages】 and that the expression of a subset of these miRNAs is altered in PRRSV infected 【macrophages】."
181256537,Structure of thyroid parafollicular cell,Erythrocytes,NEG_INTERACTS_WITH,0,We also observed that 【C. acnes cells】 did not bind to 【erythrocytes】.
135801952,Stem cells,Epithelial Cells,INTERACTS_WITH,1,"The process of DNA methylation is dynamic and occurs at many relevant regulatory elements during the rapid transition of 【stem cells】 into fully mature, differentiated 【epithelial cells】."
186561054,"Tumor cells, malignant",Fibroblasts,INTERACTS_WITH,0,"The 【cancer HepG2 cells】 were more sensitive to the complexes tested, and the most affected endpoint was cellular membrane damage compared to Balb/c 3T3 【fibroblasts】."
129993448,human embryonic stem cell,"Myocytes, Cardiac",INTERACTS_WITH,1,"Since 【human embryonic stem cells】 were first differentiated to beating 【cardiomyocytes】 a decade ago, interest in their potential applications has increased exponentially."
24121955,macrophage,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,"Specifically, interactions between 【tumor cells】 and infiltrating 【macrophages】 can contribute to the generation of a pro-tumorigenic microenvironment."
207651389,"Myocytes, Cardiac","Myocytes, Smooth Muscle",INTERACTS_WITH,0,"Functionally, MFS 【SHF SMCs】 had increased proliferation and migration compared to MFS neural crest and control 【SMCs】, which was then inhibited by GLPG0187 treatment."
93982015,Lymphocyte,Stem cells,INTERACTS_WITH,1,The subpopulation characteristics of 【lymphocytes】 interacting with the 【stem cells】 is discussed.
116611312,Neurons,mast cell,INTERACTS_WITH,1,Morphological evidence is provided of a neuroimmune interaction between mucosal 【mast cells】 and 【EPANs】 in schistosoma-infected mice.
105678055,Lymphocyte,Endothelial Cells,INTERACTS_WITH,0,"Thus it is concluded that in this in vitro system, L-selectin-mediated binding of 【lymphocytes】 to 【HEC】 is essential for optimal induction of the shape change."
195431076,Natural Killer Cells,"Tumor cells, uncertain whether benign or malignant",INTERACTS_WITH,1,【Natural killer (NK) cells】 represent critical effectors of anti-tumor immune responses due to their ability to target 【tumor cells】 that escape recognition by the adaptive arm of the immune system.
166426614,Lymphocyte,Epithelial Cells,INTERACTS_WITH,1,AIM: To investigate the effect of interaction between enteric 【epithelial cells】 and 【lymphocytes】 of Peyer's patch on the release of nitric oxide (NO) and IL-6 in response to Shigella lipopolysaccharide (LPS).
129839006,Stem cells,"Myocytes, Cardiac",INTERACTS_WITH,1,We conclued that 【hASCs】 obtained from human amniotic fluid could differentiate into 【cardiomyocytes】 through the formation of embryonic bodies.
129823415,Purkinje Cells,Neurons,INTERACTS_WITH,0,"We also found that cortical up-states are linked to activation of GCL 【neurons】 but to inhibition of cerebellar output from the DCN, with the latter an effect likely mediated by 【Purkinje cells】."
133237122,Neurons,projection neuron,INTERACTS_WITH,0,"Whereas chronic, systemic treatment of MPEP (3 mg/kg/day, i.p.; 14 days) attenuated loss of TH-ir 【neurons】, produced anxiolytic-like effect and normalized the abnormal firing rate of 【projection neurons】 of the BLA in rats with the bilateral lesions."
197237712,macrophage,Leukocytes,INTERACTS_WITH,0,"AT-RvD1 participates in the modification of cytokine production, inhibition of 【leukocyte】 recruitment and efferocytosis, 【macrophage】 switching to a nonphlogistic phenotype, and the promotion of healing, thus restoring organ function."
198500173,therapeutic autologous dendritic cells,therapeutic autologous dendritic cells,compared_with,0,PURPOSE: To develop a machine-learning-based radiomics signature of 【ADC】 for discriminating between benign and malignant testicular masses and compare its classification performance with that of minimum and mean 【ADC】.
87398325,CD8-Positive T-Lymphocytes,"T-Lymphocytes, Cytotoxic",INTERACTS_WITH,1,This 【CTL】 activity was major histocompatibility class restricted and mediated by 【CD8+ T lymphocytes】.
111098087,Oocytes,granulosa cell,INTERACTS_WITH,0,【Oocytes】 secrete factors that regulate the development of the surrounding 【granulosa cells】 in ovarian follicles.
153175553,Epithelial Cells,Stromal Cells,INTERACTS_WITH,1,PROBLEM: The effects of estradiol on 【epithelial cell】 function in the uterus may either be direct or indirect through the paracrine effects of underlying 【stromal cells】.
148943948,LYMPHOMA CELLS,"Tumor cells, malignant",INTERACTS_WITH,0,"Overall, in 11 of 37 (29.7%) patients with CNS lymphoma, 【lymphoma cells】 were detected in CSF by flow cytometry, while cytopathology was less sensitive displaying unequivocally 【malignant CSF cells】 in only seven of all 37 (18.9%) patients."
134072769,T-Lymphocyte,Ovum,INTERACTS_WITH,0,"In this report, we investigated the generation, maintenance, and recall responses of Ag-specific memory CD8(+) 【T cells】 using Plasmodium berghei ANKA expressing 【OVA】 (PbA-OVA) as a model system."
145495746,Muscle Cells,"Myocytes, Cardiac",NEG_INTERACTS_WITH,0,"However, there is limited information concerning the 【cardiomyocyte】 interaction with interstitial non-【muscle cells】."
147554619,Microfold cell,Hematopoietic stem cells,INTERACTS_WITH,1,We conclude that availability of RANKL is the critical factor controlling the differentiation of 【M cells】 from RANK-expressing intestinal epithelial 【precursor cells】.
96123467,"Myocytes, Smooth Muscle",Endothelial Cells,INTERACTS_WITH,0,A porcine thoracic aortic organ culture system was used to study the interaction between 【endothelial cells】 (EC) and the underlying intimal 【smooth muscle cells】 (SMC).
93644719,Interneurons,Motor Neurons,INTERACTS_WITH,0,The inhibitory effect of IB 【interneurons】 on 【motoneurons】 was tested in both legs of six hemiplegic adults.
120954348,"Tumor cells, malignant",Normal cell,INTERACTS_WITH,0,【Malignant cells】 are more sensitive to proteasome inhibition than 【normal haematopoietic cells】.
149359417,killer T cell,Neoplastic Cell,INTERACTS_WITH,0,"However, to our total surprise, incubation of these 【killer T cells】 with the 【tumor cell】 targets did not result in significant release of luciferase in the culture medium."
140682132,Squamous epithelial cell,Esophageal Squamous Cell,INTERACTS_WITH,0,"(2) Disturbance of redox metabolism in 【squamous epithelial cells】: when ethanol is metabolized in oro-【esophageal squamous epithelial cells】, reactive oxygen species are generated and produce oxidative damage."
155661685,Lymphocyte,Leukocytes,INTERACTS_WITH,0,【Lymphocytes】 were identified by morphology with the aid of an immunohistochemical 【leukocyte】 marker (CD45).
139233963,Pluripotent Stem Cells,"Pneumocyte, type 2",INTERACTS_WITH,0,Urinary 【iPSCs】 (UiPSCs) can differentiate into 【AT II cells】 with our four-step induction protocol.
107194598,keratinocyte,Epithelial Cells,INTERACTS_WITH,0,"Since these 【keratinocytes】 are inhibited in their proliferative capacity, these data might account for the apparent paradox of a TGF-beta 1-dependent stimulation of epidermal wound healing associated with a growth inhibitory effect on 【epithelial cells】."
203146723,Myeloid Cells,Memory T Cells,INTERACTS_WITH,1,Homeostatic maintenance of 【memory CD8     +       cytotoxic T cells】 (MemCD8TC) is thought to be mediated by IL-15/IL-15R heterodimer (15HD)-expressing 【myeloid cells】.
114386763,neutrophil,Endothelial Cells,INTERACTS_WITH,1,"To contribute to the better understanding of this adhesion step, our investigation is aimed at the relationship between integrin expression and the strength of 【neutrophil】 binding to 【endothelial cells】."
155939895,Armed macrophage,Normal cell,INTERACTS_WITH,0,【Activated PMs】 minimally affected the 【normal cells】 tested.
130753156,"Myocytes, Smooth Muscle",Endothelial Cells,INTERACTS_WITH,1,"A complex interaction between 【endothelial cells】, 【smooth muscle cells】, extracellular matrix, and intravascular circulating factors is now recognized to contribute to the vascular reactivity, remodeling, and occlusive disease of scleroderma."
96543125,Raji Cell,Peripheral Blood Lymphocyte,NEG_INTERACTS_WITH,0,"Hybridomas of the second type synthesize Ma-2 antibodies which react with 6410t and 【Raji cells】, but are not bound to 【peripheral blood lymphocytes】 (PBL)."
147245010,Pluripotent Stem Cells,"Myocytes, Cardiac",INTERACTS_WITH,1,Human-induced 【pluripotent stem cells】 (hiPSC) can be differentiated to 【cardiomyocytes】 at high efficiency and are increasingly used to study cardiac disease in a human context.
174879743,Mesenchymal Stem Cells,Hematopoietic stem cells,INTERACTS_WITH,0,OBJECTIVES: Human umbilical cord 【mesenchymal stem cells】 (hUCMSCs) play a critical role in expanding 【haematopoietic stem cells】 (HSCs) by providing the essential microenvironment for haematopoiesis.
152975498,Leukemic Cell,Dendritic Cells,INTERACTS_WITH,0,"RESULTS: When cultured with combinations of 5C11 and different cytokines, the 【leukemic cells】 isolated from the patients could differentiate into 【dendritic cells】."
149489938,Normal cell,[M]Unspecified tumor cell NOS,INTERACTS_WITH,0,"However, 【normal cells】 were less sensitive than 【tumour cells】 when exposed to a low concentration of ara-c (10(-6)m)."
106236491,Th1 Cells,Th2 Cells,NEG_INTERACTS_WITH,0,"We report here that at low concentrations, NO selectively enhanced the induction of 【Th1 cells】 and had no effect on 【Th2 cells】."
86787589,Stromal Cells,Osteoblasts,INTERACTS_WITH,1,【Stromal cells】 also have the capacity to differentiate into bone-forming 【osteoblasts】.
72416829,Motor Neurons,Neurons,NEG_INTERACTS_WITH,0,"Using 【motor neurons】 cultured in compartmentalized chambers, we demonstrated that axonal retrograde transport of these vectors was rapid and efficient; however, it was not able to transduce the targeted 【neurons】 efficiently, suggesting that impairment in processes occurring after arrival of the viral vector in the soma is responsible for the low transduction efficiency seen in vivo, which suggests a novel area for improvement of gene therapy vectors."
126228422,Antigen-Presenting Cells,T-Lymphocyte,INTERACTS_WITH,1,"This implies coaggregation of raft components with these MHC molecules, which may be important in the interaction between 【T cells】 and 【antigen-presenting cells】."
149946493,Vascular Endothelial Cells,"Tumor cells, malignant",INTERACTS_WITH,1,"Here we report that RhoC regulates the interaction of 【cancer cells】 with 【vascular endothelial cells】 (ECs), a crucial step in the metastatic process."
91457630,Interneurons,Neurons,INTERACTS_WITH,0,This suggests that spinal 【interneurones】 subserving the tail flick reflex are more sensitive to NA than spinal 【neurones】 involved in the transmission of noxious information supraspinally.
94375384,B-Lymphocytes,T-Lymphocyte,INTERACTS_WITH,1,We conclude that the immunization protocols required for the transfer of antibody responses to priming Ag reflect the initial dependence of unprimed 【B cells】 on 【T cell】 help and on prolonged Ag stimulation.
113697748,thymocyte,Epithelial Cells,INTERACTS_WITH,1,The stimulating effect of the hormone on the epithelium-induced differentiation of 【thymocytes】 is mediated by the humoral factors of 【epithelial cells】.
170667281,Adipocytes,Muscle Cells,INTERACTS_WITH,0,CONCLUSIONS: The effects of cocultured 【adipocytes】 on 【myocyte】 substrate selection and insulin action depended on the metabolic state of the system.
90148817,Structure of beta Cell of islet,B-Lymphocytes,INTERACTS_WITH,0,"Thus we hypothesize that factors other than adiposity, i.e., food intake, central nervous system input to the 【pancreatic B-cell】, and/or changes in 【B-cell】 sensitivity to PG, may contribute to the observed peripheral insulin resistance and may be involved in body weight regulation."
99005094,Mesenchymal cell,Chondrocytes,INTERACTS_WITH,0,"【Mesenchymal cells】 from stage 22-24 chick limb buds were dispersed and cultured as micromasses, where they differentiated into 【chondrocytes】."
112418577,K562 Cells,HL-60 Cells,NEG_INTERACTS_WITH,0,"Interestingly, Bcl-2 overexpression protected 【K562 cells】 from apoptosis induced by inhibitor of macromolecular synthesis but it had little or no effect on 【HL-60 cells】."
81086770,"Tumor cells, malignant",Fibroblasts,INTERACTS_WITH,1,"Interactions between stromal 【fibroblasts】 and 【cancer cells】 generate signals for cancer progression, therapy resistance, and inflammatory responses."
135047256,Bone Marrow Cells,CD34+ cell,INTERACTS_WITH,1,These observations suggest that enhanced engraftment of donor 【BMSCs】 to rat IR hearts by CXCR4 may recruit endogenous 【CD34+ cells】 of recipients which in turn protects heart against IR.
181865625,Stem cells,Germ Cells,INTERACTS_WITH,1,"【SSCs】 can be isolated from testis, propagated in vitro, and induced to differentiate into varied 【germ cells】."
134671819,eosinophil,Inflammatory cell,INTERACTS_WITH,1,"【Eosinophils】, via their destructive granule contents, can cause significant tissue damage, resulting in inflammation and further recruitment of 【inflammatory cells】."
207802727,Bone Marrow Mesenchymal Stem Cells,Osteoblasts,INTERACTS_WITH,1,Ligand-receptor interaction analysis showed strong interaction between mature 【osteoblasts】 and 【BMMSCs】.
212078476,Fibroblasts,Motor Neurons,INTERACTS_WITH,1,"To overcome this limit, we developed a compact, portable reprogramming system that increases direct conversion of 【fibroblasts】 to 【motor neurons】 by two orders of magnitude."
179107164,"Myocytes, Cardiac",Muscle Cells,INTERACTS_WITH,0,"Near term fetal 【cardiac myocytes】 are more sensitive than younger 【myocytes】 to thyroid receptor blockade by antagonist, NH3, and to the effects of TRalpha1/alpha2 short interfering RNA."
184716658,Neurons,Dopaminergic Neurons,INTERACTS_WITH,0,"The 6-OHDA model causes selective damage of the catecholaminergic 【neurons】, specifically affecting the 【dopaminergic neurons】 in nigro-striatal system."
118327014,Mesenchymal Stem Cells,"Myocytes, Cardiac",INTERACTS_WITH,0,【Mesenchymal stem cells】 could differentiate into 【cardiomyocytes】 in vitro and have been shown to reconstitute the impaired myocardium in vivo.
203086572,Regulatory T-Lymphocytes,Effector T-Lymphocyte,NEG_INTERACTS_WITH,0,"Here, we show that while glucose at a high concentration (20% w/v) promotes intestinal inflammation, it suppresses colitis at a moderate dose (6% w/v), which increases the proportion of intestinal 【regulatory T (Treg) cells】 but does not affect 【effector CD4     +       T cells】."
187996928,Fibroblasts,Epithelial Cells,INTERACTS_WITH,0,"Here, we found that lung 【fibroblasts】 (LFs) from IPF patients induce cellular senescence via EV-mediated transfer of pathogenic cargo to lung 【epithelial cells】."
90131298,monocyte,macrophage,NEG_INTERACTS_WITH,0,"IFN gamma pretreatment of 【monocytes】 resulted in about 50% lesser uptake of both pathogens, but had no effect in 【macrophages】."
91781975,macrophage,Neoplastic Cell,INTERACTS_WITH,1,"To investigate whether this phenomenon could be pharmacologically manipulated, we analyzed the effect of phorbol diesters on 【tumor cell】 binding by 【macrophages】."
185312845,Bone Marrow Mesenchymal Stem Cells,Th17 Cells,INTERACTS_WITH,1,"However, when the number of 【BM-MSCs】 used was increased 4-fold, they had an inhibitory effect on the 【Th17 cells】."
74259806,Clone Cells,Hela Cells,INTERACTS_WITH,0,"The double-tagged 【clones】 were expressed in 【HeLa cells】, and FRET was measured between the donor eGFP and an acceptor DyLight547 coupled to a monoclonal alpha-myc antibody to assess their relative membrane orientation."
203122310,Cancer-Associated Fibroblasts,"Tumor cells, malignant",INTERACTS_WITH,0,"However, the interplay between 【cancer cells】 and 【CAFs】 is yet to be described, especially in relation to the sidedness of colorectal carcinogenesis."
206794859,granulocyte,Monocytes,INTERACTS_WITH,1,"A potential interaction between classical 【monocytes】 and 【granulocytes】 via the CXCL8/2-CXCR1/2 signaling pathway was observed, which decreased after treatment."
163738360,Mesenchymal Stem Cells,Helper-Inducer T-Lymphocyte,INTERACTS_WITH,1,The effect of 【UC-MSCs】 on 【helper T cell】 (Th) subset was detected by flow cytometry.
206981336,Cancer-Associated Fibroblasts,Tumor-Infiltrating Immune Cell,INTERACTS_WITH,0,"【Cancer-associated fibroblasts】 (CAFs) can exert their immunosuppressive effects by secreting various effectors that are involved in the regulation of 【tumor-infiltrating immune cells】 as well as other immune components in the tumor immune microenvironment (TIME), thereby promoting tumorigenesis, progression, metastasis, and drug resistance."
89625937,Neoplastic Cell,keratinocyte,INTERACTS_WITH,0,"In premalignant lesions and in situ carcinomas, p53 overexpression is not exclusively restricted to 【neoplastic cells】, but frequently affects the normal appearing 【keratinocytes】 adjacent to p53 positive neoplasms or present in dysplastic areas."
113003188,Leukocytes,Vascular Endothelial Cells,INTERACTS_WITH,1,Products of activated 【leukocytes】 may alter 【vascular endothelial cell】 (EC) function.
153678849,Synoviocytes,Chondrocytes,INTERACTS_WITH,1,"However, these joint diseases affect the whole joint and interaction between 【chondrocytes】 and 【synoviocytes】 may play an important role in disease pathology."
101376041,Antigen-Presenting Cells,T-Lymphocyte,INTERACTS_WITH,1,Primary in vitro immune responses require the interaction between 【T lymphocytes】 and Ia-positive 【antigen-presenting cells】.
85773404,Endothelial Cells,Pericytes,INTERACTS_WITH,1,"Deletion of pituitary epithelial integrin beta1 before the onset of angiogenesis resulted in failure of invading 【endothelial cells】 to recruit 【pericytes】 efficiently, whereas deletion later in embryogenesis led to decreased vascular density and lumen formation."
74037704,macrophage,"Tumor cells, malignant",INTERACTS_WITH,1,Surviving 【cancer cells】 that extravasate and start colonization of an organ or tissue can still be attacked by 【macrophages】 and be influenced by specific intraorgan microenvironment conditions.
109728100,Neoplastic Cell,Sezary cell,NEG_INTERACTS_WITH,0,The diversity of the V beta repertoire expressed by 【Sezary cells】 appears to be similar to that expressed by circulating non-【neoplastic T cells】.
130094073,Mesenchymal Stem Cells,Chondrocytes,INTERACTS_WITH,1,"【Mesenchymal stem cells】 (MSCs) are regarded as a potential autologous source for cartilage repair, because they can differentiate into 【chondrocytes】 by transforming growth factor-beta (TGF-beta) treatment under the 3-dimensional (3-D) culture condition."
186144531,Dendritic Cells,Helper-Inducer T-Lymphocyte,INTERACTS_WITH,1,IL-13 was necessary and sufficient for induction of CD11c     +       MHC class II     hi       【dendritic cells】 that are implicated in 【Tfh cell】 development.
138369698,Mesangial Cells,TUBULAR CELLS,NEG_INTERACTS_WITH,0,We used intraglomerular 【mesangial cells】 (MES13) that are sensitive to treatment with Ketorolac or Gentamicin instead of proximal 【tubular cells】 which do not respond to Ketorolac.
72519877,Mesenchymal Stem Cells,Osteoclasts,INTERACTS_WITH,0,This study was purposed to investigate the regulatory effects of differentiating 【mesenchymal stem cells】 (MSC) on 【osteoclast】 formation.
134512432,T-Lymphocyte,Osteoclasts,INTERACTS_WITH,1,The findings suggest that 【T cells】 play a role in 【osteoclast】 formation in Gaucher disease.
81186320,Endothelial Cells,Lymphocyte,INTERACTS_WITH,1,"However, natural killer (NK) 【lymphocyte】 interactions with resting 【ECs】 are rapid, avid, and result in endothelial activation and/or cytotoxicity."
159825395,Pluripotent Stem Cells,"Myocytes, Cardiac",INTERACTS_WITH,1,"CONCLUSIONS: Human-induced 【pluripotent stem cells】 can be established from patients with advanced heart failure and coaxed to differentiate into 【cardiomyocytes】, which can integrate with host cardiac tissue."
99105987,B-Lymphocytes,Myeloma cell,INTERACTS_WITH,1,"Other studies have demonstrated the involvement of very early bone marrow 【B lymphocytes】, which could be differentiated into 【myeloma cells】 through a CD10-positive intermediate stage."
134429275,B-Lymphocytes,T-Lymphocyte,INTERACTS_WITH,0,"CXCL12 also supplies survival stimuli to leukemic 【B cells】, but whether it exerts stimulatory effects on 【T lymphocytes】 from CLL patients is unknown."
197251962,CD8-Positive T-Lymphocytes,Biliary epithelial cell,INTERACTS_WITH,0,Cyr61 inhibited the cytotoxic effects of 【CD8     +       T cells】 by acting on 【biliary epithelial cells】 (BECs) in vitro.
120036451,thymocyte,"T-Lymphocytes, Cytotoxic",INTERACTS_WITH,1,"That is, MHC-II-signaled DP 【thymocytes】 differentiated into CD8-lineage 【cytotoxic T cells】, despite the MHC-II specificity and CD4 dependence of their TCRs."
157804918,monocyte,macrophage,INTERACTS_WITH,1,【Monocytes】 were differentiated into 【macrophages】 and treated with Ado.
178885295,Astrocytes,Endothelial Cells,INTERACTS_WITH,1,"Such information has been pivotal to formulate hypothesis about their roles in physiological and pathological conditions.In the brain, 【astrocytes】 interact with 【endothelial cells】 to form the blood-brain barrier (BBB)."
146412481,"Myocytes, Cardiac",Pluripotent Stem Cells,INTERACTS_WITH,1,The beat rate of the 【cardiac muscle cells】 differentiated from 【HAP stem cells】 was stimulated by isoproterenol and inhibited by propanolol.
200961250,Fibroblasts,"Myocytes, Cardiac",INTERACTS_WITH,0,We explored how 【fibroblasts】 interact with 【PCs】 and regulate metabolic reprogramming and rhythmic activity in the SAN.
207292234,Stromal Cells,"Tumor cells, malignant",INTERACTS_WITH,1,"Tumor development and metastasis are facilitated by the complex interactions between 【cancer cells】 and their microenvironment, which comprises 【stromal cells】 and extracellular matrix (ECM) components, among other factors."
111538904,"Neurons, Afferent",Adipocytes,INTERACTS_WITH,0,Electron microscopy demonstrated that cultured 【sensory neurons】 develop predominantly neuroneuronal synapses but seem to affect 【adipocytes】 by synapses en passant.
128899451,Bone Marrow Cells,macrophage,INTERACTS_WITH,0,"We first demonstrate that CXCR4 activity is essential for recruitment of myeloid differentiation antigen (Gr-1)-positive 【BMDCs】, whereas VEGFR1 activity is responsible for 【macrophage】 recruitment in established tumors."
187465578,Stem cells,Hepatocyte,INTERACTS_WITH,1,"【Stem cells】 that are capable of differentiating into all 【liver cell types】 and could closely mimic human liver disease are extremely valuable for disease modeling, tissue regeneration and repair, and for drug metabolism studies to develop novel therapeutic treatments."
102376090,neutrophil,Erythrocytes,INTERACTS_WITH,0,"Normal human 【neutrophils】, incubated with 0.2 mg/ml opsonized zymosan particles, were found to lyse human (H), ox (O) and chicken (C) 【red blood cell】 (RBC) targets as determined by the 51Cr release assay."
80960457,Lymphocyte,Leukemic Cell,INTERACTS_WITH,1,Selection of donor 【lymphocytes】 with a relative specificity for 【leukemic cells】 is desirable.
94818598,"T-Lymphocytes, Cytotoxic",T-Lymphocyte,NEG_INTERACTS_WITH,0,"Monoclonal antibodies specific for these molecules block lysis by Class I- and II-specific 【cytotoxic T lymphocytes】, but do not affect any other 【T cell】 functions tested."
83531570,Kupffer Cells,Leukocytes,INTERACTS_WITH,1,【Kupffer cells】 (KCs) have been implicated in the 【leukocyte】 recruitment and microvascular dysfunction associated with liver inflammation.
146268914,Stem cells,Neurons,INTERACTS_WITH,1,The developmental stages involved in the conversion of 【stem cells】 to fully functional 【neurons】 of specific neurotransmitter phenotype are complex and not fully understood.
213293781,Monocytes,M1 Macrophage,INTERACTS_WITH,1,Rheumatoid arthritis (RA) is a chronic autoimmune inflammatory disorder in which 【monocytes】 adhering to synovial tissue differentiate into the pro-inflammatory 【M1 macrophage】 phenotype.
104548853,granulosa cell,T-Lymphocyte,INTERACTS_WITH,0,【Granulosa cells】 from follicular aspirates produce CXCL12 that contributes to 【T lymphocytes】 recruitment.
135589546,Stem cells,Trophoblastic Cell,INTERACTS_WITH,1,The interactions between the 【trophoblast cells】 and the 【maternal immune cells】 have an impact on the outcome of the pregnancy.
135312860,Endothelial Cells,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,The ephB4-ephrinB2 system plays an important role in the interaction of 【tumor cells】 with 【endothelial cells】 (ECs).
207019458,T-helper cell type 2,macrophage,INTERACTS_WITH,1,"Therefore, during tissue nematode infection, T helper 2 (【Th2) cells】 control the differentiation pathway of resident 【macrophages】, which determines infection outcome."
118550192,B-Lymphocytes,Plasma Cells,INTERACTS_WITH,1,"Following stimulation by antigen in the organized mucosal lymphoid tissue, effector 【B lymphocytes】 enter the circulation and migrate to distant mucosal or glandular sites, where they differentiate into polymeric-IgA-producing 【plasma cells】."
204951986,neutrophil,granulocyte,INTERACTS_WITH,0,Here we developed simple assays to determine the activation state of 【PMNs】 in human whole blood that contains soluble mediators known to influence 【PMN】 functions.
137267058,"Tumor cells, malignant",Normal cell,NEG_INTERACTS_WITH,0,The 1-HSA complex increases approximately three times its cytotoxicity in 【cancer cells】 but has no effect on 【normal cells】 in vitro.
72207816,Embryonic Stem Cell,Ganglion cell,INTERACTS_WITH,1,We hypothesized that enhancers that are active in the mouse MGE would be useful tools in detecting when 【ES cells】 differentiate into 【MGE cells】.
148118148,"T-Lymphocytes, Cytotoxic",Endothelial Cells,INTERACTS_WITH,1,【Cytotoxic T lymphocytes】 targeting 【endothelial cells】 could be directly monitored by KDR2 and KDR3 Elispots or major histocompatibility complex class I tetramer staining.
212761831,Structure of sertoli cell,Germ Cells,INTERACTS_WITH,1,Spermatogenesis is a developmental process driven by interactions between 【germ cells】 and 【Sertoli cells】.
111496888,"Pneumocyte, type 2",neutrophil,INTERACTS_WITH,0,"Hallmarks of Cd adaptation include hyperplasia and hypertrophy of 【type II alveolar epithelial stem cells】, an inflammatory response involving 【polymorphonuclear leukocytes】, and the increased gene and protein expression of several resistance factors."
190380039,Myeloid-Derived Suppressor Cells,Oligodendrocyte Precursor Cells,INTERACTS_WITH,1,These observations lead us to wonder whether 【MDSCs】 might not only exert an anti-inflammatory effect but might also have direct influence on 【oligodendrocyte precursor cells】 (OPCs) and remyelination.
123973722,"Tumor cells, malignant",Endothelial Cells,INTERACTS_WITH,1,This led us to speculate that 【cancer cells】 affect 【endothelial cells】 during metastasis.
90628126,Neurons,Astrocytes,INTERACTS_WITH,1,"In a cocultivation system, the 【astrocytes】 were influenced by 【neurons】 from one of their natural projection areas (substantia nigra) to increase the efficacy and potency of second messenger (cyclic AMP) from the dopamine receptor."
127035486,Osteoclasts,Giant Cells,INTERACTS_WITH,1,【Osteoclasts】 are terminally differentiated 【multinucleated cells】 which play important roles in not only physiological but also pathophysiological bone resorption.
211009239,Breast Cancer Cell,brain cell,INTERACTS_WITH,0,"We demonstrate that drug-naive murine 【breast cancer cells】 that form cancer lesions in the brain undergo vascular mimicry and concomitantly express the adenosine 5'-triphosphate-binding cassette transporter breast cancer resistance protein (BCRP), a common marker of 【brain endothelial cells】."
86921424,"Macrophages, Alveolar",macrophage,INTERACTS_WITH,0,"In addition, cytophilic anti-AChR antibodies were shown to be bound in vivo to 【alveolar macrophages】 drawn from severely sick rabbits, as was measured by a direct 125I-AChR binding to such 【macrophages】."
203600922,Fibroblasts,Epithelial Cells,NEG_INTERACTS_WITH,0,We also designed a reference model without interaction between the lung 【epithelial cells】 and 【fibroblasts】.
101520803,Helper-Inducer T-Lymphocyte,B-Lymphocytes,INTERACTS_WITH,1,Criss-cross double-transfer experiments using the mouse strains CB20 and BAB14 (congenic to BALB/c at the loci coding for the immunoglobulin heavy chain) indicate that those 【T helper cells】 are primed after recognition of 【B cell】 products that are encoded for by genes linked to the loci coding for the variable region of the immunoglobulin heavy chain (IgVH).
72447783,macrophage,Adipocytes,INTERACTS_WITH,1,Paracrine interactions between 【adipocytes】 and 【macrophages】 contribute to chronic inflammation in obese adipose tissue.
178453486,Germ Cells,sperm cell,INTERACTS_WITH,0,"For example, MOPP chemotherapy affects hematopoietic and 【germ stem cells】 leading to long-term genotoxic effects and azoospermia, while ABVD chemotherapy affects transiently 【sperm cells】, with most of the patients showing recovery of spermatogenesis."
152156068,keratinocyte,Fibroblasts,INTERACTS_WITH,0,"CONCLUSIONS: Correlating antiphlogistic effects in 【keratinocytes】 (suppression of II-1 alpha) with antiproliferative effects in 【fibroblasts】 (suppression of II-1 alpha and II-6), the improved benefit-risk ratio of PC compared to conventional glucocorticoids does not result only from distinct drug metabolism in the skin but also from a specific influence on the cytokine network."
209080030,Dopaminergic Neurons,Human Induced Pluripotent Stem Cells,INTERACTS_WITH,0,METHODS: Midbrain 【dopaminergic neurons】 were differentiated from 【hiPSCs】 using a recently developed proprietary method that replicates midbrain development.
150759921,Xenopus oocyte,Mammalian Cell,INTERACTS_WITH,0,These findings in 【Xenopus oocytes】 were also seen when N620D/wildtype channels were expressed in 【mammalian cells】.
89240475,Muller's cell,Neurons,INTERACTS_WITH,0,"These properties enable the 【Muller cells】 to control the activity of retinal 【neurons】 by regulating the extracellular concentration of neuroactive substances such as K+, GABA and glutamate."
208183013,Fibroblasts,Breast Cancer Cell,INTERACTS_WITH,0,"However, the interplay between 【breast cancer cells】 and 【fibroblasts】, as well as the modes of action of TGF-beta, PDGF, and IL-6, are difficult to investigate in vivo."
206906861,Histiocytes,Immune Cell,INTERACTS_WITH,1,【Resident tissue macrophages】 (RTMs) are differentiated 【immune cells】 that populate distinct niches and exert important tissue-supportive functions.
