pred_id,sub_name,obj_name,predicate,label,sentence
95060599,MONONUCLEAR CELLS,Activated Lymphocyte,INTERACTS_WITH,0,"Our data suggest, that, after polyclonal stimulation, 【mononuclear cells】 from PBC patient may release increased levels of PGEs which in turn affect the proliferative activity of mitogen 【activated lymphocytes】."
165608845,monocyte,macrophage,INTERACTS_WITH,1,Their peripheral CD14+ 【monocytes】 were isolated with magnetic beads and then were differentiated into 【macrophages】.
132983808,Astrocytes,Neural Stem Cell,INTERACTS_WITH,0,"In our recent report, using an antibody that can recognize both BMP-2 and BMP-4 (BMP-2/4), we showed that BMP-2/4 is only expressed in 【astrocytes】 differentiated from 【NSCs】 in a medium containing 1% fetal bovine serum (FBS)."
89639120,Antigen-Presenting Cells,Hairy cell,INTERACTS_WITH,1,A similar importance for alpha 4 beta 1/VCAM-1 was established for the interaction between 【HCs】 and relevant tissue 【accessory cells】.
163493562,Stem cells,melanocyte,INTERACTS_WITH,1,Stimulating these 【stem cells】 to differentiate into 【melanocytes】 and migrate to lesional epidermis can be ideal for repigmentation of the glabrous lesions.
153511990,"Hair Cells, Vestibular",Hair Cells,INTERACTS_WITH,0,RESULTS: Delivery of math1 resulted in the generation of 【vestibular hair cells】 in vitro after aminoglycoside-mediated loss of 【hair cells】.
97006051,"Hair Cells, Inner","Hair Cells, Outer",INTERACTS_WITH,0,"In terms of their AC responses, 【IHCs】 are about 12 dB more sensitive than 【OHCs】."
110764430,Epithelial Cells,Peritoneal Mesothelial Cell,INTERACTS_WITH,1,These 【OSE cells】 are modified 【peritoneal mesothelial cells】 separated from underlying ovarian surface stromal tissue by a basal lamina of dense collagenous connective tissue.
144893195,keratinocyte,Fibroblasts,NEG_INTERACTS_WITH,1,Non-malignant 【keratinocytes】 had a nemosis-inhibiting effect on 【fibroblasts】 as seen by inhibition of COX-2 protein expression.
148370509,Reed-Sternberg Cells,B-Lymphocytes,INTERACTS_WITH,1,"Classical Hodgkin lymphoma (HL) is characterized by the presence of 【Reed-Sternberg (RS) cells】, which are transformed post-germinal center 【B cells】 destined for apoptosis since they have not undergone successful immunoglobulin gene rearrangement."
173980081,Mesenchymal Stem Cells,Neurons,INTERACTS_WITH,1,CONCLUSION: The p65 gene inhibited by siRNA can promote the marrow 【mesenchymal stem cells】 to differentiate into 【neurons】.
155737090,Myeloma cell,MONONUCLEAR CELLS,INTERACTS_WITH,0,Patients with MM may have 【mononuclear cells】 in their peripheral blood that express the same antigens as those expressed by the 【myeloma cells】 in their bone marrow.
210918215,Natural Killer Cells,Cell positive for CD56 antigen,INTERACTS_WITH,0,"Among 【NK cells】, TRPA1 was highly expressed by the CD56     dim      CD16     +       subpopulation, but not by 【CD56     bright      CD16     -       cells】, as detected by FACS."
85538994,"Leukocytes, Mononuclear",Natural Killer Cells,INTERACTS_WITH,1,Natural-killer-(【NK) cell】 activity mediated by nylon-wool non-adherent peripheral-blood 【mononuclear leucocytes】 (NAD-PBML) was recorded during and after immunosuppressive treatment of pigs infected with E. suis.
75572481,Pluripotent Stem Cells,Epithelial Cells,INTERACTS_WITH,1,The corrected 【iPSCs】 were subsequently differentiated to mature airway 【epithelial cells】 where recovery of normal CFTR expression and function was demonstrated.
23529329,Chondrocytes,Armed macrophage,INTERACTS_WITH,0,The goal of the present study was to develop a fully three-dimensional (3D) coculture system that would allow for systematic evaluation of the interplay between 【activated macrophages】 (AMs) and 【chondrocytes】 in osteoarthritic disease progression and treatment.
214335094,Blood Cells,Non-hematopoietic stem cell,INTERACTS_WITH,0,"BACKGROUND: Although oncogenic RAS mutants are thought to exert mutagenic effects upon 【blood cells】, it remains uncertain how a single oncogenic RAS impacts 【non-transformed multipotent hematopoietic stem or progenitor cells】 (HPCs)."
186340594,Melanoma Cell,Mesenchymal Stem Cells,INTERACTS_WITH,0,The effect of engineered-【MSCs】 as an anti-tumor vehicle was also investigated in mice bearing 【melanoma cells】.
138545907,Neural Stem Cell,Neurons,INTERACTS_WITH,1,"Hence, HMGB1/RAGE does not exacerbate neuronal inflammation but plays a role in promoting 【NSCs】 differentiating into mature 【neurons】 in the pathological process of SCI."
186885974,macrophage,Monocytes,INTERACTS_WITH,1,"Although 【macrophages】 were differentiated from 【monocytes】, their crossover frequency was lower than 50 kHz at 10 V     peak           -peak      ."
111809318,Peripheral Blood Lymphocyte,"Macrophages, Peritoneal",NEG_INTERACTS_WITH,0,IgA fraction inhibited tumor-killing ability of 【PBL】 in vitro but had no significant effect on 【peritoneal macrophages】.
85306316,neutrophil,Chinese Hamster Ovary Cell,INTERACTS_WITH,1,"Neonatal 【neutrophils】 also had significantly decreased interaction with monolayers of 【Chinese hamster ovary (CHO) cells】 transfected with human P-selectin (CHO-P-selectin; 60% of adult values, P < .003)."
173987447,Bone Marrow Cells,Castration Cell,INTERACTS_WITH,0,"RESULTS: Treatment of 【castration-resistant prostate cancer cells】 with SB-431542 resulted in significant reduction of apoptosis mediated by HS-5 【BMSCs】, supporting the involvement of TGF-beta/SMAD signaling during this event."
178433514,Dendritic Cells,Natural Killer Cells,INTERACTS_WITH,0,These results indicate that tolerogenic 【DC】 are induced in the neuroblastoma tumor microenvironment and attenuate the antitumor effects of 【iNKT cells】.
83126229,Neurons,Motor Neurons,INTERACTS_WITH,0,"Ascending volleys from the spinal cord were found to excite 【neurons】 within this nucleus, whereupon further direct stimulation was able to enhance the inhibitory effects of the SBS reflex on spinal 【motoneurons】."
124022745,Endothelial Cells,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,Our results elucidate a novel mechanism by which the direct interplay between 【tumor cells】 and 【ECs】 promotes angiogenesis through MAPK and Notch signaling pathways.
125244732,Lymphocyte,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,"When human gammadelta 【lymphocytes】 bind to 【tumor cells】 for killing, they also strip their membrane for unknown reasons."
193169301,Immune Cell,"Tumor cells, uncertain whether benign or malignant",INTERACTS_WITH,1,"Conclusion:     Our findings characterized the tumor heterogeneity of TNBC, which deepened the understanding of the complex interactions between 【tumor cells】 and their microenvironment, especially 【immune cells】."
77444578,Neurons,Motor Neurons,INTERACTS_WITH,0,"Using methods that traverse levels from individual 【neuron】 to muscle to intact animal, we show how regional muscle activation, differential 【motor neuron】 recruitment, and neuromodulation are key components in Aplysia's generation of multifunctionality."
130357765,B-Lymphocytes,Clone Cells,INTERACTS_WITH,0,"The disorder results from 【B cell】-mediated 【clonal】 production of autoantibodies, requiring treatment with immunosuppressors; however, treatment results have been somewhat inconsistent."
158891986,Endothelial Cells,Leukocytes,INTERACTS_WITH,1,AIMS: Homocysteine upregulates expression of adhesion molecules on 【endothelial cells】 which recruits 【leukocytes】 and initiates atherosclerosis.
72439450,Blood Cells,Astrocytes,INTERACTS_WITH,1,The blood-retinal barrier gradually becomes mature via the process of interactions between 【astrocytes】 and 【blood vessel cells】.
163986725,CD7+ Lymphocyte,CD7+ cell,NEG_INTERACTS_WITH,0,Flow cytometry results revealed that all immunotoxins still maintained the ability to bind specifically to 【CD7-positive T lymphocyte】 strains without binding to 【CD7-negative control cells】.
104132046,Leukocytes,Lymphocyte,INTERACTS_WITH,0,"Middle molecules (MM) inhibit the migration of unseparated 【leukocytes】, but this effect on 【lymphocytes】 was seldom observed."
195915713,Retinal pigment epithelial cell,Immune Cell,INTERACTS_WITH,1,"Besides being a blood-barrier and source of photoreceptor nutrients, the 【retinal pigment epithelial cells】 (RPE) regulate the activity of 【immune cells】 within the retina."
188044457,M1 Macrophage,M2 Macrophage,INTERACTS_WITH,1,"In addition, (E     X      -4)     2      -Fc treatment resulted in proinflammatory 【M1-type macrophages】 beginning to transform into anti-inflammatory 【M2-type macrophages】."
208649955,Immune Cell,"Tumor cells, uncertain whether benign or malignant",INTERACTS_WITH,1,"Interactions between 【tumor cells】 and 【immune cells】 in the tumor microenvironment(TME) affect tumor proliferation, infiltration, and metastasis."
132186266,monocyte,macrophage,INTERACTS_WITH,1,THP-1 【monocytes】 were differentiated into 【macrophages】 and then incubated with fatty acids for 48 hours.
91859617,Interneurons,Motor Neurons,INTERACTS_WITH,0,"The 【interneurones】 also exert a powerful, but indirect effect on the homologous metathoracic pleuroaxillary 【motor neurones】 (muscle 114), and a weaker, indirect effect on subalar motor neurones of the hindwings."
206509557,MCF-7 Cells,"Tumor cells, malignant",INTERACTS_WITH,0,"AQP4 was expressed in clinical BM and 【breast cancer cell lines】, but AQP4 targeting had limited direct pro-tumorigenic or radioprotective effects in 【cancer cells】 that could impact its clinical translation."
145248039,Bone Marrow Stem Cell,"Tumor cells, malignant",INTERACTS_WITH,1,"The mechanism by which 【BMMSCs】 transformed to 【malignant cells】 was associated with accumulated chromosomal abnormalities, gradual elevation in telomerase activity, and increased c-myc expression."
150811830,mast cell,Mesothelial cell,INTERACTS_WITH,1,"The observed response to histamine raises the possibility that histamine derived from resident 【mast cells】 may modulate 【mesothelial cell】 function, in part by calcium-dependent pathways, and influence the performance of the peritoneal membrane during peritoneal dialysis."
94192430,Lymphoid Cells,[M]Unspecified tumor cell NOS,INTERACTS_WITH,0,The cytostatic effect of different 【lymphoid cells】 on 【tumour cells】 was studied in mice.
118999506,Endothelial Cells,T-Lymphocyte,INTERACTS_WITH,1,"The latter is a consequence of activation in the cellular layer of epidermis combined with the appearance of effector component of immune response, which stimulates the interaction of epidermal 【T-lymphocytes】 with the 【endothelial cells】 of derma vessels and systemic involving of blood vessels of microcircular blood stream."
85861903,macrophage,Lymphoid Cells,INTERACTS_WITH,1,TG-induced 【macrophages】 have a significantly reduced capacity to bind syngeneic 【lymphoid cells】.
207019458,T-helper cell type 2,macrophage,INTERACTS_WITH,1,"Therefore, during tissue nematode infection, T helper 2 (【Th2) cells】 control the differentiation pathway of resident 【macrophages】, which determines infection outcome."
72381727,"Tumor cells, malignant",Normal cell,NEG_INTERACTS_WITH,0,"As a result, we concluded that incubation of human OVCAR-3 by 0.1 MUM concentration of salinomycin for 24 h killed 40 % of the 【cancer cells】 by activating apoptosis but had no effect on 【normal cells】."
129518363,Pluripotent Stem Cells,Erythrocytes,INTERACTS_WITH,1,"After Cre recombinase-mediated excision of this loxP-flanked selection gene cassette, we obtained \secondary\"" gene-corrected beta(s)/beta(A) heterozygous【 iPSC】s that express at 25% to 40% level of the wild-type transcript when differentiated into【 erythrocyte】s."""
181102000,macrophage,neutrophil,INTERACTS_WITH,1,We propose that NETs play an important role in the interaction between 【neutrophils】 and 【macrophages】 during the early acute phase of ALI.
113915826,Retinal pigment cell,Leukocytes,INTERACTS_WITH,1,Human 【retinal pigment epithelial (RPE) cells】 form part of the blood-retina barrier where they potentially can regulate 【leucocyte】 function.
100209426,Chinese Hamster Ovary Cell,Hela Cells,INTERACTS_WITH,0,【Chinese hamster ovary (CHO) cells】 infected with adenovirus type 2 (Ad2) produced amounts of viral deoxyribonucleic acid (DNA) equal to that synthesized in permissively infected 【HeLa cells】.
146330571,Myeloid Cells,"Tumor cells, malignant",INTERACTS_WITH,0,【Malignant cells】 express molecular pathways that are also expressed by 【myeloid cells】.
209007039,Vero Cells,Fibroblasts,INTERACTS_WITH,0,"We then evaluated the Sf-RV and Sf-CAT-RV host ranges, found Sf-CAT-RV could infect 【Vero cells】, and obtained results suggesting both variants can infect mouse ear 【fibroblasts】."
149763399,inhibitory interneuron,Pyramidal Cells,INTERACTS_WITH,1,Our findings suggest preservation of GABAergic 【inhibitory interneuronal】 control of layer 3 【pyramidal cell】 activity in primary auditory cortex in SAD.
198457701,Immune Cell,macrophage,INTERACTS_WITH,0,"We highlight the plasticity and different roles of 【immune cells】, in particular 【macrophages】 during various stages of skin wound healing."
152525266,Fibroblasts,Epithelial Cells,INTERACTS_WITH,0,"METHOD: In the present study, we developed an in vitro model to study the interactions between nicotine-treated 【epithelial cells】 (EC) and gingival 【fibroblasts】 (GF) derived from the same patient."
104113299,Erythrocytes,"Tumor cells, malignant",INTERACTS_WITH,0,"We wondered whether hemoglobin derived from extravasated 【RBC】 deposits heme-derived iron into the tumor, which could modulate the sensitivity of 【cancer cells】 to oxidant-mediated injury."
110006655,T-Lymphocyte,Neurons,INTERACTS_WITH,0,"The fact that the 【T-cell】 is one of the most sensitive ultrasound 【neurons】 in tympanate insects is most consistent with it serving an alarm, warning or escape function in both volant and non-volant katydids (nymphs and adults)."
213997678,Pericytes,Endothelial Cells,INTERACTS_WITH,1,Interactions between 【endothelial cells】 (EC) and mural 【pericytes】 (PC) are critical to maintaining the stability and function of the microvascular wall.
72600491,intestinal cell,Clone Cells,INTERACTS_WITH,0,"Somatic mitochondrial DNA mutations cause a histochemically detectable, but neutrally selected, change in cytochrome c oxidase (CCO) enzyme activity and when this occurs in an 【intestinal stem cell】, it can be used as an effective 【clonal】 marker in both health and disease."
106236491,Th1 Cells,Th2 Cells,NEG_INTERACTS_WITH,0,"We report here that at low concentrations, NO selectively enhanced the induction of 【Th1 cells】 and had no effect on 【Th2 cells】."
103690336,Natural Killer Cells,K562 Cells,INTERACTS_WITH,1,The increased hsp70 membrane expression on leukemic 【K562 cells】 results in a significantly increased sensitivity to lysis mediated by 【natural killer cells】.
145568046,Erythrocytes,macrophage,INTERACTS_WITH,1,"Moreover, the cytosolic caspase 3 was found to be activated by H(2)O(2), and the extent of the activation correlated well with the susceptibility of the oxidized 【erythrocytes】 to the 【macrophage】 recognition."
121748865,Neurons,Motor Neurons,INTERACTS_WITH,0,How are the 【neurons】 that directly influence the 【motoneurons】 of a muscle distributed in the primary motor cortex (M1)?
90131298,monocyte,macrophage,NEG_INTERACTS_WITH,0,"IFN gamma pretreatment of 【monocytes】 resulted in about 50% lesser uptake of both pathogens, but had no effect in 【macrophages】."
188170543,Mesenchymal Stem Cells,Cancer-Associated Fibroblasts,INTERACTS_WITH,1,【Mesenchymal stem cells】 (MSCs) can promote tumour progression by differentiating into 【cancer-associated fibroblasts】 (CAFs).
82742693,Astrocytes,monocyte,NEG_INTERACTS_WITH,0,The effect of LPS-induced Quin production by HIV-infected 【monocytes】 was not altered by primary human 【astrocytes】.
210117066,Monocytes,macrophage,INTERACTS_WITH,1,"【PB monocytes】 (Mos) are recruited into tissues where they differentiate into 【macrophages】, which are directly involved in fibrosis."
164408465,Mesenchymal Stem Cells,Motor Neurons,INTERACTS_WITH,0,CONCLUSION: 【UC-MSCs】 isolated from 17 fetus/infant of 19-40?weeks of gestation are expressed functional 【SMN】 mRNA and protein.
198956133,Fibroblasts,Neural Stem Cells,INTERACTS_WITH,1,"Here, we report the successful conversion of human 【fibroblasts】 into 【iNSCs】 using a cocktail of small molecules."
116717163,B-Lymphocytes,Antibody-Secreting Cells,INTERACTS_WITH,1,"In addition, a portion of 【B lymphocytes】 was differentiated into 【IgG-secreting cells】 in the presence of IVIGs and the secreted IgGs were reactive with antigens such as nucleoprotamine, dsDNA, tetanus toxin, and human IgG F(ab')(2) fragments."
123466307,Bone Marrow Cells,Leukemic Cell,INTERACTS_WITH,0,"To study the effects of 8-Cl-cAMP on primary 【leukaemic cells】, 【bone marrow cells】 (BMCs) from eight CML patients (one at diagnosis, three in chronic and four in accelerated phase) were treated."
143691963,Schwann Cells,Somatic cell,INTERACTS_WITH,1,Generating 【iSCs】 through direct conversion of 【somatic cells】 offers opportunities for in vitro disease modelling and regenerative therapies.
94818598,"T-Lymphocytes, Cytotoxic",T-Lymphocyte,NEG_INTERACTS_WITH,0,"Monoclonal antibodies specific for these molecules block lysis by Class I- and II-specific 【cytotoxic T lymphocytes】, but do not affect any other 【T cell】 functions tested."
140336127,Thymic epithelial cell,T-Lymphocyte,INTERACTS_WITH,1,【Thymic epithelial cells】 (TECs) play important roles in 【T cell】 generation.
106090644,monocyte,T-Lymphocyte,INTERACTS_WITH,1,The interaction between activated 【T cells】 and 【monocytes】 resulted in a large production of IL-1 beta.
209748350,granulocyte,Leukocytes,INTERACTS_WITH,0,"Toxic morphological alterations observed in 【PMNs】 through cystoscopy proved to be more reliable and sensitive in evidencing the diagnosis of infections than the quantitative alterations of absolute values of total 【leukocytes】; therefore, they were essential in the laboratory diagnosis by blood count in the course of infections in dogs."
184402695,Embryonic Stem Cells,Bone marrow stem cell,INTERACTS_WITH,0,"Taking such an in vitro approach to examine the influence of ARS2 on hematopoiesis, we found that ARS2 suppresses expression of some HSC signature genes and differentiation of 【ESC】 to a HPC population (CSMD-HPC) identified by markers expressed on 【bone marrow resident hematopoietic stem cells】."
92254319,Antigen-Presenting Cells,T-Lymphocyte,INTERACTS_WITH,1,Detailed time kinetic analyses revealed that the time interval critical for inhibition was significantly dependent on the interaction between 【T cells】 and 【accessory cells】.
104303458,Pluripotent Stem Cells,Lymphoid Cells,INTERACTS_WITH,0,"In addition, the CD13 expression in ALCL raises some histogenetic questions and may indicate origin from a 【pluripotent stem cell】, misprogramming during malignant transformation, or a microenvironmental effect on 【lymphoid cell】 expression of surface antigens."
93080466,Endothelial Cells,Leukocytes,INTERACTS_WITH,0,"Co-incubation of 【endothelial cells】 with 【leukocytes】 stimulated the synthesis of PGI2, PGE2, and PCA."
133265418,mast cell,eosinophil,NEG_INTERACTS_WITH,0,"Overall, this study indicates a critical role for indirect TLR2-dependent pathways, but not 【mast cells】, in the generation of eosinophilia in the large intestine during experimental colitis and has important implications for the regulation of 【eosinophils】 at mucosal inflammatory sites."
94905666,Langerhans cell,MONONUCLEAR CELLS,INTERACTS_WITH,1,Interaction between 【mononuclear cells】 and 【Langerhans cells】 could be demonstrated in both experimental groups.
202229479,Mammalian Cell,Cell of Claudius,NEG_INTERACTS_WITH,0,"Analyses from stomach and colon tissues isolated from mouse suggested that ZIP11 is the only ZIP transporter localized to the nucleus of 【mammalian cells】, yet no 【clear cellular】 role has been attributed to this protein."
107553443,Structure of interstitial cell of Leydig,spindle cell,INTERACTS_WITH,1,【Leydig cells】 of the adult rat testis differentiate postnatally from 【spindle-shaped cells】 in the testis interstitium during the neonatal-prepubertal period.
183912853,Bone Marrow Stromal Cells,Mesenchymal Stromal Cells,INTERACTS_WITH,0,"Strontium enhances the osteogenic differentiation of 【bone marrow-derived MSCs】 (BM-MSCs), but whether it exerts similar effects on placental decidual basalis-derived 【MSCs】 (PDB-MSCs) remains unknown."
89017367,B-Lymphocytes,T-Lymphocyte,INTERACTS_WITH,1,These 【B cells】 may interact particularly with 【T cells】 recognizing determinants with a common structure.
117874042,CD4 Positive T Lymphocytes,Leukocytes,INTERACTS_WITH,1,"Initially, there is recruitment of 【leukocytes】 from the bloodstream to the airway by activated 【CD4 T-lymphocytes】."
84660737,T-Lymphocyte,"T-Lymphocytes, Cytotoxic",INTERACTS_WITH,0,This segregation between 【CTL】 activity and in vivo protection efficacy might be worth considering when we exploit vaccines for augmenting cellular immunity mediated by CD8+ 【T cells】.
142965559,CD34+ cell,Erythroid Cells,INTERACTS_WITH,1,【CD34+ cells】 isolated from cord blood were differentiated into 【erythroid cells】 in serum-free medium.
213158405,T-Lymphocyte,"Tumor cells, uncertain whether benign or malignant",INTERACTS_WITH,1,The PD-1/PD-L1 immune checkpoint modulates interactions between 【tumor cells】 and 【T cells】 and has been extensively targeted in cancer immunotherapy.
208381171,Neurons,Astrocytes,INTERACTS_WITH,1,The interplay between 【astrocyte】 function and 【neurons】 may modulate cognitive performance in SCD.
195549973,Mesenchymal Stromal Cells,Immune Cell,INTERACTS_WITH,1,This review first describes design principles behind how biophysical cues in native microenvironments influence the ability of 【MSCs】 to regulate 【immune cell】 production and functions.
206226433,Memory B Cells,Antibody-Secreting Cells,INTERACTS_WITH,1,Germinal center (GC)-derived 【memory B cells】 (MBCs) are critical for humoral immunity as they differentiate into protective 【antibody-secreting cells】 during re-infection.
84976019,Malignant Epithelial Cell,Normal cell,INTERACTS_WITH,0,The 【carcinoma cells】 were 4- to 100-fold more sensitive than the 【normal cells】.
89625937,Neoplastic Cell,keratinocyte,INTERACTS_WITH,0,"In premalignant lesions and in situ carcinomas, p53 overexpression is not exclusively restricted to 【neoplastic cells】, but frequently affects the normal appearing 【keratinocytes】 adjacent to p53 positive neoplasms or present in dysplastic areas."
107143261,monocyte,neutrophil,INTERACTS_WITH,0,We have demonstrated that a discrete and naturally occurring subpopulation of human 【monocytes】 expresses a 【neutrophil】-like proinflammatory (P) phenotype.
116944527,Muscle Cells,Renal Cell,INTERACTS_WITH,0,"Effects of bepridil on the depolarization-activated outward K(+) currents (I(out)) in rat atrial 【myocytes】 and the human cardiac K(+) (hKv1.5) channel current stably expressed in human embryonic 【kidney (HEK) 293 cells】 were examined, and compared with those of amiodarone and N-[4-[[1-[2-(6-methyl-2-pyridinyl)ethyl]-4-piperidinyl]carbonyl]phenyl] methanesulphonamide dihydrochloride dihydrate (E-4031)."
183096594,Neoplastic Cell,Normal cell,INTERACTS_WITH,0,"Besides, we have shown that the DNS can efficiently carry Dox for chemotherapy and inducing 【tumor cell】 (MCF-7) apoptosis meanwhile has little affect to 【normal cells】 (Hs578 Bst)."
211296575,Stem cells,Osteoblasts,INTERACTS_WITH,1,Mechanical signals are important regulators of bone remodeling and repair by activating skeletal 【stem and progenitor cells】 (SSPCs) to proliferate and differentiate into bone-forming 【osteoblasts】 using molecular signaling mechanisms not yet fully understood.
163325572,Adipocytes,Mesenchymal Stem Cells,INTERACTS_WITH,1,"The effects of FAs on TNF-alpha, IL-6, IL-10 and adiponectin expression in non-obese and MO subjects were significantly annulled when the GPR120 gene was silenced in visceral 【adipocytes】 differentiated from human 【mesenchymal stem cells】."
90628126,Neurons,Astrocytes,INTERACTS_WITH,1,"In a cocultivation system, the 【astrocytes】 were influenced by 【neurons】 from one of their natural projection areas (substantia nigra) to increase the efficacy and potency of second messenger (cyclic AMP) from the dopamine receptor."
207292234,Stromal Cells,"Tumor cells, malignant",INTERACTS_WITH,1,"Tumor development and metastasis are facilitated by the complex interactions between 【cancer cells】 and their microenvironment, which comprises 【stromal cells】 and extracellular matrix (ECM) components, among other factors."
80670922,Astrocytes,Neurons,INTERACTS_WITH,1,"In the brain of immature GAERS, interactions between glutamatergic 【neurons】 and 【astrocytes】 appeared normal whereas increased astrocytic metabolism took place in adult GAERS, suggesting that astrocytic alterations could possibly be the cause of seizures."
77043167,[M]Unspecified tumor cell NOS,"Tumor cells, malignant",INTERACTS_WITH,0,"In addition to the direct effects of oHSV on infected 【cancer cells】 and tumors, oHSV can be 'armed' with transgenes that are: reporters, to track virus replication and spread; cytotoxic, to kill uninfected 【tumor cells】; immune modulatory, to stimulate anti-tumor immunity; or tumor microenvironment altering, to enhance virus spread or to inhibit tumor growth."
212269057,macrophage,Foam Cells,INTERACTS_WITH,1,"Taken together, these results revealed that TWIST1 in 【macrophages】 is a critical factor that mediates 【foam cell】 formation and enhances atherosclerotic plaque vulnerability during hypertension, and targeting TWIST1 may be a promising new therapeutic approach for delaying the progression of AS in hypertension."
135801952,Stem cells,Epithelial Cells,INTERACTS_WITH,1,"The process of DNA methylation is dynamic and occurs at many relevant regulatory elements during the rapid transition of 【stem cells】 into fully mature, differentiated 【epithelial cells】."
161540143,Clone Cells,Tumor Stem Cells,INTERACTS_WITH,0,"Although not differentially expressed in 【clones】, murine allografts positively stained for the 【tumour stem cell】 marker doublecortin-like kinase 1."
212354187,Schwann Cells,macrophage,INTERACTS_WITH,0,"Unlike the repair of other tissues after injury, 【Schwann cells】 (SCs) respond immediately to the trauma and send out signals to precisely recruit 【macrophages】 to the injured site."
173202276,Stem cells,Blood Cells,INTERACTS_WITH,1,BACKGROUND: Recent studies showed that 【progenitor cells】 could differentiate into mature 【vascular cells】.
135589546,Stem cells,Trophoblastic Cell,INTERACTS_WITH,1,The interactions between the 【trophoblast cells】 and the 【maternal immune cells】 have an impact on the outcome of the pregnancy.
213293781,Monocytes,M1 Macrophage,INTERACTS_WITH,1,Rheumatoid arthritis (RA) is a chronic autoimmune inflammatory disorder in which 【monocytes】 adhering to synovial tissue differentiate into the pro-inflammatory 【M1 macrophage】 phenotype.
164619844,Epithelial Cells,[M]Unspecified tumor cell NOS,INTERACTS_WITH,0,"BACKGROUND/AIM: Cadherin 5 (CDH5) is important for adhesion in 【epithelial cells】, and expressed in 【tumor cells】 in several malignancies."
146071265,[M]Unspecified tumor cell NOS,Normal cell,NEG_INTERACTS_WITH,0,"The \holy grail\"" of cancer therapy is to identify and exploit genetic elements and signal transduction pathways capable of selectively destroying【 tumor cell】s without eliciting harmful effects in【 normal cell】s or tissues."""
137838841,Mesenchymal Stem Cells,Endothelial Cells,INTERACTS_WITH,0,"Especially for 1 mM genipin cross-linked cardiac matrix hydrogels, 【hMSCs】 showed particularly significant expression of mature 【endothelial cell】 marker vWF."
126179526,Mesenchymal Stem Cells,Osteoblasts,INTERACTS_WITH,0,The ability of human 【mesenchymal stem cells】 (hMSC) to differentiate into 【osteoblasts】 was examined through the use of osteogenic induction medium (MSCOIM) cultures.
179075407,Leukocytes,macrophage,INTERACTS_WITH,0,"Accordingly, elevated numbers of 【leucocytes】 and increased expression of the 【macrophage】 marker CD68 were observed in the liver of these mice."
92573093,Suppressor T Lymphocyte,T-Lymphocyte,NEG_INTERACTS_WITH,1,This latter observation indicates that nonspecific suppressor non-【T cells】 may themselves be regulated by 【suppressor T cells】.
107891887,T-Lymphocyte,B-Lymphocytes,INTERACTS_WITH,1,Negative control of IgG2ab+ 【B cells】 by anti-IgG2ab 【T cells】 derived from Igha mice has been well documented.
95733976,Lymphoid Cells,Erythrocytes,INTERACTS_WITH,1,Studies in this laboratory have previously described an unclassified 【lymphoid cell】 which binds human 【erythrocytes】 coated with human immunoglobulin G (IgG) anti-D antibody (EA) as important in the inhibition of Ig synthesis in myeloma patients.
194454155,Osteoclasts,Chondrocyte,INTERACTS_WITH,1,"JTE013 reversed the 【osteoclast】-mediated 【chondrocyte】 catabolism and protected mice against OA, suggesting that osteoclastic S1P contributes to cartilage damage in OA via S1P/S1P     2       signaling."
77079336,monocyte,T-Lymphocyte,INTERACTS_WITH,0,Carboxyfluorescein succinimidyl ester proliferation assays and quantitative interferon-gamma enzyme-linked immunosorbent assays were carried out to determine the inhibitory effect of B7-H4+ 【monocytes】 on CD4+ 【T cells】.
197875717,macrophage,Osteoclasts,INTERACTS_WITH,1,"【Macrophages】 can interact with 【osteoclasts】 and regulate bone metabolism by secreting a variety of cytokines, which make a significant contribution to the associations."
89552268,Structure of primordial sex cell,sperm cell,NEG_INTERACTS_WITH,0,It is therefore concluded that most of the W-bearing 【PGC】 could not differentiate into 【spermatozoa】 because of restricted spermatogenesis.
136464566,Mesenchymal Stem Cells,Myoblasts,INTERACTS_WITH,0,The aim of this study was to determine the reciprocal interactions between 【myoblasts】 and 【MSC】 in vitro in terms of the features important for the muscle regeneration process.
179405813,Natural Killer Cells,Dendritic Cells,INTERACTS_WITH,0,【Dendritic cells】 of AD patients induced by Malassezia are less susceptible to lysis mediated by 【NK cells】 which exerts a pro-inflammatory effect.
121608753,Stem cells,Epithelial Cells,INTERACTS_WITH,1,Initially the focus of this research was on the potential for these 【stem cells】 to repair damaged organs by differentiating into 【epithelial cells】 to replace the injured areas.
205192602,Cell positive for CD103 antigen,Mononuclear phagocyte,INTERACTS_WITH,1,"We also uncover the interaction between 【MPs】 and 【CD103     +       dendritic cells】, presumably through connexin 43, that enhance immune responses during epididymitis."
147163140,Phagocytes,Myeloid Cells,INTERACTS_WITH,0,"Though maladaptive 【phagocyte】 functions may promote CAV, directed modulation of 【myeloid cell】 function, at the molecular level, holds promise for tolerance and prolonged cardiac graft function."
76070824,Pluripotent Stem Cells,Embryonic Stem Cell,INTERACTS_WITH,1,"We found that the nonessential amino acid L-proline (L-Pro) acts as a signaling molecule that promotes the conversion of 【embryonic stem cells】 into mesenchymal-like, spindle-shaped, highly motile, invasive 【pluripotent stem cells】."
